"id"|"EAN13"|"CODE_ISP"|"EDITABLE_NAME"|"PRINCIPE_ACTIVE"|"CLEAR_CONCENTRATION"|"CONCENTRATION"|"SHAPE_PHARMACY"|"QUANTITY_PER_CONTAINER"|"UNIT_OF_MEASUREMENT"|"LABORATORY"|"MASTER_CATEGORY"|"CATEGORY"|"SUB_CATEGORY"|"PRESCRIPTION_TYPE"|"BIOEQUIVALENT"|"COOLED"|"CENABAST"|"BRAND"|"LIQUID"
777000281|7800017025286|"F-20392/18"|"EVILIN X 21 COMPRIMIDOS RECUBIERTOS"|"CIPROTERONA ACETATO 2 MG ETINILESTRADIOL 0,035 MG"|"2;0,035"|"2 MG;0,035 MG"|"COMPRIMIDOS RECUBIERTOS"|"21"|"COMPRIMIDO"|"MERCK"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"TRATAMIENTO ENFERMEDADES ANDROGENO DEPENDIENTES"|"MRE"|0|0||1|0
777000282|7800017042399|"F-4291/20"|"CONCOR 1,25 MG X 14 COMPRIMIDOS RECUBIERTOS"|"BISOPROLOL 1,25 MG"|"1,25"|"1,25 MG"|"COMPRIMIDOS RECUBIERTOS"|"14"|"COMPRIMIDO"|"MERCK"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES"|"MRE"|0|0||1|0
777000283|7800017052411||"CEBION 1000 MG X 10 COMPRIMIDOS EFERVESCENTES"|"ACIDO ASCORBICO (VITAMINA C) 1000 MG"|"1000"|"1000 MG"|"COMPRIMIDOS EFERVESCENTES"|"10"|"COMPRIMIDO"|"MERCK"|"VITAMINAS Y SUPLEMENTOS"|"MULTIVITAMINAS, MINERALES Y ENERGIA"|"VITAMINA C"|"NP"|0|0||1|0
777000284|7800017062250|"F-20872/19"|"EUTIROX 175 MCG X 50 COMPRIMIDOS"|"LEVOTIROXINA SODICA 175 MCG"|"175"|"175 MCG"|"COMPRIMIDOS"|"50"|"COMPRIMIDO"|"MERCK"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"TERAPIAS TIROIDE"|"MRE"|0|0||1|0
777000285|7800017074437|"F-7023/20"|"THYROZOL 10 MG X 50 COMPRIMIDOS RECUBIERTOS"|"TIAMAZOL (METIMAZOL) 10  MG"|"10"|"10  MG"|"COMPRIMIDOS RECUBIERTOS"|"50"|"COMPRIMIDO"|"MERCK"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"TERAPIAS TIROIDE"|"MRE"|0|0||1|0
777000286|7800017074437|"F-7023/20"|"THYROZOL 10 MG X 50 COMPRIMIDOS RECUBIERTOS"|"TIAMAZOL (METIMAZOL) 10  MG"|"10"|"10  MG"|"COMPRIMIDOS RECUBIERTOS"|"50"|"COMPRIMIDO"|"MERCK"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"TERAPIAS TIROIDE"|"MRE"|0|0|"CENABAST"|1|0
777000287|7800018000299|"F-15806/21"|"ACIDO VALPROICO 250 MG X 20 COMPRIMIDOS CON RECUBRIMIENTO ENTERICO"|"VALPROATO DE MAGNESIO 250 MG"|"250"|"250 MG"|"COMPRIMIDOS CON RECUBRIMIENTO ENTERICO"|"20"|"COMPRIMIDO"|"ANDRÓMACO"|"MEDICAMENTOS"|"SISTEMA NERVIOSO CENTRAL Y PERIFERICO"|"ANTICONVULSIVANTES"|"MRE"|0|0||1|0
777000288|7800018000930|"F-15806/21"|"ACIDO VALPROICO 250 MG X 20 COMPRIMIDOS CON RECUBRIMIENTO ENTERICO"|"ACIDO VALPROICO 250 MG"|"250"|"250 MG"|"COMPRIMIDOS CON RECUBRIMIENTO ENTERICO"|"20"|"COMPRIMIDO"|"ANDROMACO"|"MEDICAMENTOS"|"SISTEMA NERVIOSO CENTRAL Y PERIFERICO"|"ANTICONVULSIVANTES"|"MRE"|0|0|"CENABAST"|0|0
777000289|7800018110196|"F-6598/20"|"CLARIMIR 0,12 MG/ML X 15 ML SOLUCIÓN OFTÁLMICA"|"NAFAZOLINA CLORHIDRATO 0,012%"|"0,012"|"0,01%"|"SOLUCION OFTALMICA ESTERIL"|"15"|"100 ML"|"ANDROMACO"|"MEDICAMENTOS"|"MEDICAMENTOS OFTALMOLOGICOS"|"LUBRICANTES Y DESCONGESTIONANTES"|"NP"|0|0||1|1
777000290|7800018110493|"F-6599/20"|"CLARIMIR F X 15 ML SOLUCIÓN OFTÁLMICA"|"NAFAZOLINA CLORHIDRATO 0,25 MG/ML FENIRAMINA MALEATO 3 MG/ML"|"0,25;3"|"0,25 MG/ML;3 MG/ML"|"SOLUCION OFTALMICA ESTERIL"|"15"|"100 ML"|"ANDROMACO"|"MEDICAMENTOS"|"MEDICAMENTOS OFTALMOLOGICOS"|"ANTIHISTAMINICOS (ALERGIAS)"|"MRE"|0|0||1|1
777000291|7800018111483|"E-22/18"|"FAMIDAL DUAL 10 OVULOS + 20 G CREMA  X 1 SET"|"TINIDAZOL (OVULO) 150 MG MICONAZOL NITRATO 100 MG   (CREMA) 30 MG/G"|"150; 100; 30; 20"|"(OVULO) 150 MG;100 MG; (CREMA) 30 MG/G;20 MG/G"|"OVULOS VAGINALES Y CREMA"|"1"|"PACK"|"ANDROMACO"|"MEDICAMENTOS"|"ANTIMICOTICOS"|"VAGINALES"|"APR"|0|0||1|0
777000292|7800018117195|"F-107/17"|"MALTOFER 100 MG COMPLEJO DE HIERRO X 30 COMPRIMIDOS MASTICABLES"|"COMPLEJO DE HIERRO (III)- HIDROXIDO-POLIMALTOSA 100 MG"|"100"|"100 MG"|"COMPRIMIDOS MASTICABLES"|"30"|"COMPRIMIDO"|"ANDROMACO"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTIANEMICOS"|"MRE"|0|0||1|0
777000293|7800018117218|"F-106/17"|"MALTOFER 50 MG/ML X 30 ML SOLUCIÓN ORAL PARA GOTAS"|"COMPLEJO DE HIERRO (III)- HIDROXIDO-POLIMALTOSA 50 MG/ML"|"50"|"50 MG/ML"|"SOLUCION ORAL PARA GOTAS"|"30"|"100 ML"|"ANDROMACO"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTIANEMICOS"|"MRE"|0|0||1|1
777000294|7800018118925|"F-1509/18"|"HIPOGLOS UNGÜENTO X 100 G"|"ACEITE DE HIPOGLOS 10 G OXIDO DE ZINC 15 G"||"10 G;15 G"|"UNGUENTO TOPICO"|"100"|"100 G"|"ANDROMACO"|"MEDICAMENTOS"|"DERMATOLOGICOS"|"REGENERADORES DE TEJIDO"|"NP"|0|0||1|0
777000295|7800018123929|"F-7241/20"|"VENARTEL 500 MG X 60 COMPRIMIDOS RECUBIERTOS"|"GLUCOSIDOS FLAVONICOS 500 MG"|"500"|"500 MG"|"COMPRIMIDOS RECUBIERTOS"|"60"|"COMPRIMIDO"|"ANDROMACO"|"MEDICAMENTOS"|"ANTIVARICOSOS Y ANTIHEMORROIDALES"|"ANTIVARICOSOS"|"MRE"|1|0|"CENABAST"|1|0
777000296|7800018128214|"F-1509/18"|"HIPOGLOS UNGÜENTO X 120 G"|"ACEITE DE HIPOGLOS 10 G OXIDO DE ZINC 15 G"||"10 G;15 G"|"UNGUENTO TOPICO"|"120"|"100 G"|"ANDROMACO"|"MEDICAMENTOS"|"DERMATOLOGICOS"|"REGENERADORES DE TEJIDO"|"NP"|0|0||1|0
777000297|7800018128979|"F-20356/18"|"GAMALATE B6 X 30 COMPRIMIDOS RECUBIERTOS"|"ACIDO GAMA AMINO BETA HIDROXIBUTIRICO (GABOB) 37 MG ACIDO GAMA AMINOBUTIRICO (GABA) 77,32 MG BROMO MAGNESIO GLUTAMATO (BGM) 86,71 MG"|"37;77,32;86,71;37"|"37 MG;77,32 MG;86,71 MG;37 MG"|"COMPRIMIDOS RECUBIERTOS"|"30"|"COMPRIMIDO"|"ANDROMACO"|"MEDICAMENTOS"|"SISTEMA NERVIOSO CENTRAL Y PERIFERICO"|"ESTIMULANTES CEREBRALES"|"MRE"|0|0||1|0
777000298|7800018129228|"F-6518/20"|"CEFADROXILO 500 MG X 8 CAPSULAS"|"CEFADROXILO 500 MG"|"500"|"500 MG"|"CAPSULAS"|"8"|"CAPSULA"|"LABORATORIO ANDROMACO"|"MEDICAMENTOS"|"ANTIBIOTICOS"|"CEFALOSPORINAS"|"RMRSCS"|1|0||0|0
777000299|7800018129235|"F-6517/20"|"CEFADROXILO 250 MG/5 ML X 60 ML"|"CEFADROXILO 250 MG/5 ML"|"250"|"250 MG/5 ML"|"POLVO PARA SUSPENSION ORAL"|"60"|"100 ML"|"LABORATORIO ANDROMACO"|"MEDICAMENTOS"|"ANTIBIOTICOS"|"CEFALOSPORINAS"|"RMRSCS"|0|0|"CENABAST"|0|1
777000300|7800018132105|"F-13825/19"|"CLARITROMICINA 500 MG X 14 COMPRIMIDOS RECUBIERTOS"|"CLARITROMICINA 500 MG"|"500"|"500 MG"|"COMPRIMIDOS RECUBIERTOS"|"14"|"COMPRIMIDO"|"ANDROMACO"|"MEDICAMENTOS"|"ANTIBIOTICOS"|"MACROLIDOS"|"APR"|1|0||0|0
777000301|7800018157016|"F-14446/20"|"ACIDO VALPROICO 200 MG X 30 COMPRIMIDOS CON RECUBRIMIENTO ENTERICO"|"ACIDO VALPROICO 200 MG"|"200"|"200 MG"|"COMPRIMIDOS CON RECUBRIMIENTO ENTERICO"|"30"|"COMPRIMIDO"|"ANDROMACO"|"MEDICAMENTOS"|"SISTEMA NERVIOSO CENTRAL Y PERIFERICO"|"ANTICONVULSIVANTES"|"MRE"|0|0||0|0
777000302|7800018157023|"F-15807/21"|"ACIDO VALPROICO 500 MG X 30 COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO"|"ACIDO VALPROICO 500 MG"|"500"|"500 MG"|"COMPRIMIDOS CON RECUBRIMIENTO ENTERICO"|"30"|"COMPRIMIDO"|"ANDROMACO"|"MEDICAMENTOS"|"SISTEMA NERVIOSO CENTRAL Y PERIFERICO"|"ANTICONVULSIVANTES"|"MRE"|0|0||0|0
777000303|7800018160009||"FITTIG EXPERT TALCO ANTIMICOTICO DOBLE ACCION X 60 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"TALCO"|"60"|"100 G"|"FITTIG"|"MEDICAMENTOS"|"ANTIMICOTICOS"|"TOPICOS"|"NP"|0|0||1|0
777000304|7800018160894|"N-428/21"|"HEDILAR MIEL NARANJA 35 MG/5 ML X 120 ML JARABE"|"HEDERA HELIX 35 MG/5 ML"|"35"|"35 MG/5 ML"|"JARABE"|"120"|"100 ML"|"ANDROMACO"|"PRODUCTOS NATURALES"|"FITOFARMACOS"|"SISTEMA RESPIRATORIO"|"NP"|0|0||1|1
777000305|7800018163680|"F-18586/21"|"NORMIX 200 MG X 24 COMPRIMIDOS RECUBIERTOS"|"RIFAXIMINA 200 MG"|"200"|"200 MG"|"COMPRIMIDOS RECUBIERTOS"|"24"|"COMPRIMIDO"|"ANDROMACO"|"MEDICAMENTOS"|"SISTEMA GASTROINTESTINAL"|"ANTIINFLAMATORIOS INTESTINALES"|"MRE"|0|0|"CENABAST"|1|0
777000306|7800018169224||"FITTIG TALCO MUJER WILD BERRIES X 90 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"TALCO"|"90"|"100 G"|"FITTIG"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"DESODORANTES Y TALCOS PARA PIES"|"NP"|0|0||1|0
777000307|7800018171982|"F-19422/17"|"DVIDAMAX X 1 G POLVO PARA SUSPENSIÓN ORAL"|"COLECALCIFEROL (VITAMINA D3) 100000 UI"|"100000"|"100000 UI"|"POLVO PARA SUSPENSION ORAL"|"1"|"100 G"|"ANDROMACO"|"MEDICAMENTOS"|"VITAMINAS"|"VITAMINA D"|"MRE"|0|0||1|0
777000308|7800018175928||"DVIDA X 10 ML SOLUCIÓN ORAL PARA GOTAS"|"NIACINAMIDA (VITAMINA D3) SEGUN ROTULADO ESTERES DE POLIGLICEROL INTERESTERIFICADOS CON ACIDO RICINOLEICO  SABORIZANTE ARTIFICIAL"||"SEGUN ROTULADO"|"SOLUCION ORAL PARA GOTAS"|"10"|"100 ML"|"ANDROMACO"|"VITAMINAS Y SUPLEMENTOS"|"MULTIVITAMINAS, MINERALES Y ENERGIA"|"VITAMINA D"|"NP"|0|0||1|1
777000309|7800018178455|"F-19426/17"|"ELCAL D 500/800 MG X 60 CÁPSULAS"|"CARBONATO DE CALCIO 500 MG COLECALCIFEROL (VITAMINA D3) 800 UI"|"500;800"|"500 MG;800 UI"|"CAPSULAS"|"60"|"CAPSULA"|"ANDROMACO"|"MEDICAMENTOS"|"SISTEMA OSTEOARTICULAR (ARTICULACIONES Y HUESOS)"|"TRATAMIENTOS OSTEOPOROSIS"|"NP"|0|0||1|0
777000310|7800018185941|"F-21855/20"|"DVIDA MAX 50000 UI X 1 VIAL POLVO PARA SUSPENSIÓN ORAL"|"COLECALCIFEROL (VITAMINA D3) 50000 UI"|"50000"|"50000 UI"|"POLVO PARA SUSPENSION ORAL"|"1"|"VIAL"|"ANDROMACO"|"MEDICAMENTOS"|"VITAMINAS"|"VITAMINA D"|"MRE"|0|0||1|0
777000311|7800018187785|"F-13882/19"|"LACTAFEM 75 MCG X 28 COMPRIMIDOS RECUBIERTOS"|"DESOGESTREL 75 MCG"|"75"|"75 MCG"|"COMPRIMIDOS RECUBIERTOS"|"28"|"COMPRIMIDO"|"ANDROMACO"|"MEDICAMENTOS"|"SISTEMA REPRODUCTIVO Y URINARIO"|"ANTICONCEPTIVOS"|"WP"|1|0||1|0
777000312|7800019000205|"F-15316/20"|"NASONEX 50 MCG/DOSIS X 280 ML SUSPENSIÓN NASAL PARA NEBULIZACION"|"MOMETASONA FUROATO 50 MCG/DOSIS"|"50"|"50 MCG/DOSIS"|"SUSPENSION NASAL PARA NEBULIZACION"|"280"|"100 ML"|"MERCK SHARP & DOHME (MSD)"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"DESCONGESTIONANTES"|"RMRSCS"|0|0||1|1
777000313|7800019000205|"F-15316/20"|"NASONEX 50 MCG/DOSIS X 280 ML SUSPENSIÓN NASAL PARA NEBULIZACION"|"MOMETASONA FUROATO 50 MCG/DOSIS"|"50"|"50 MCG/DOSIS"|"SUSPENSION NASAL PARA NEBULIZACION"|"280"|"100 ML"|"MERCK SHARP & DOHME (MSD)"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"DESCONGESTIONANTES"|"RMRSCS"|0|0|"CENABAST"|1|1
777000314|7800019000458|"F-22865/21"|"CIDOTEN RAPI-LENTO X 1 VIAL SUSPENSION INYECTABLE"|"BETAMETASONA ACETATO 3 MG BETAMETASONA FOSFATO SODICO 3,945 MG"|"3;3,945"|"3 MG;3,945 MG"|"SUSPENSION INYECTABLE"|"1"|"AMPOLLA"|"MERCK SHARP & DOHME (MSD)"|"MEDICAMENTOS"|"CORTICOIDES"|"SISTEMICOS"|"RMRSCS"|0|0|"CENABAST"|1|0
777000315|7800020021015|"F-1575/18"|"FLAPEX 4 % X 15 ML SOLUCIÓN ORAL PARA GOTAS"|"SIMETICONA 4%"|"4"|"4 %"|"SOLUCION ORAL PARA GOTAS"|"15"|"100 ML"|"SILESIA"|"MEDICAMENTOS"|"SISTEMA GASTROINTESTINAL"|"ANTIFLATULENTOS"|"NP"|0|0||1|1
777000316|7800020162138|"F-11537/21"|"NOVAFEM X 1 JERINGA PRELLENADA SUSPENSIÓN INYECTABLE"|"MEDROXIPROGESTERONA ACETATO 25 MG ESTRADIOL CIPIONATO 5 MG"|"25;5"|"25 MG;5 MG"|"SUSPENSION INYECTABLE"|"1"|"AMPOLLA"|"SILESIA"|"MEDICAMENTOS"|"SISTEMA REPRODUCTIVO Y URINARIO"|"ANTICONCEPTIVOS"|"WP"|0|0||1|0
777000317|7800020162718|"B-296/18"|"FLAPEX E X 20 CÁPSULAS"|"METILPOLISILOXANO (SIMETICONA) 60 MG PANCREATINA 100 MG PEPSINA 50 MG"|"60;100;50;25;25"|"60 MG;100 MG;50 MG;25 MG;25 MG"|"CAPSULAS"|"20"|"CAPSULA"|"SILESIA"|"MEDICAMENTOS"|"SISTEMA GASTROINTESTINAL"|"ANTIFLATULENTOS"|"NP"|0|0||1|0
777000318|7800020163029|"F-6801/20"|"POVIN X 10 G POMADA TÓPICA"|"RETINOL (VITAMINA A HIDROSOLUBLE) 15 MG/100 G COLECALCIFEROL (VITAMINA D HIDROSOLUBLE) 0,125 MG/100 G ALCOHOL PANTOTENILICO 2 MG/100 G"|"15;0,125;2;50;20"|"15 MG/100 G;0,125 MG/100 G;2 MG/100 G;50 MG/100 G;20 G/100 G"|"POMADA TOPICA"|"10"|"100 G"|"ANDROMACO"|"MEDICAMENTOS"|"DERMATOLOGICOS"|"REGENERADORES DE TEJIDO"|"NP"|0|0||1|0
777000319|7800022012509|"F-10722/21"|"DOSTINEX 0,5 MG X 2 COMPRIMIDOS"|"CABERGOLINA 0,5 MG"|"0,5"|"0,5 MG"|"COMPRIMIDOS"|"2"|"COMPRIMIDO"|"PFIZER"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"INHIBIDORES DE PROLACTINA"|"MRE"|0|0|"CENABAST"|1|0
777000320|7800023226165|"F-1431/18"|"ANTABUS 500 MG X 24 COMPRIMIDOS"|"DISULFIRAM 500 MG"|"500"|"500 MG"|"COMPRIMIDOS"|"24"|"COMPRIMIDO"|"FARMOQUIMICA"|"MEDICAMENTOS"|"SISTEMA NERVIOSO CENTRAL Y PERIFERICO"|"TRATAMIENTOS PARA EL ALCOHOLISMO"|"RMRSCS"|0|0||1|0
777000321|7800023226431|"F-21728/20"|"VATANAL X 20 G CREMA TÓPICA RECTAL"|"ACIDOS GRASOS DE ACEITE DE HIGADO DE BACALAO 11 G CLOROCARVACROL 0,1 G"|"11;0,1"|"11 G;0,1 G"|"CREMA TOPICA RECTAL"|"20"|"100 G"|"FARMOQUIMICA"|"MEDICAMENTOS"|"ANTIVARICOSOS Y ANTIHEMORROIDALES"|"ANTIHEMORROIDALES"|"NP"|0|0||1|0
777000322|7800023226455|"F-20774/19"|"VERMOIL 200 MG X 2 COMPRIMIDOS"|"ALBENDAZOL 200 MG"|"200"|"200 MG"|"COMPRIMIDOS"|"2"|"COMPRIMIDO"|"FARMOQUIMICA"|"MEDICAMENTOS"|"ANTIPARASITARIOS"|"ANTIHELMINTICOS"|"APR"|0|0||1|0
777000323|7800023226608|"N-566/20"|"CALMATOL X 60 ML JARABE"|"EXTRACTO FLUIDO DE SCHOLTZIA 1,2048 G/100 G EXTRACTO FLUIDO DE MANZANILLA 1,0477 G/100 G EXTRACTO DE TILO 1,0477 G/100 G"|"1,2048;1,0477;1,0477"|"1,2048 G/100 G;1,0477 G/100 G;1,0477 G/100 G"|"JARABE"|"60"|"100 ML"|"FARMOQUIMICA"|"PRODUCTOS NATURALES"|"FITOFARMACOS"|"FITOFARMACOS ASOSCIADOS AL DOLOR"|"NP"|0|0||1|1
777000324|7800026001080|"F-17006/18"|"ANFIBOL 5 MG X 30 COMPRIMIDOS"|"NEBIVOLOL CLORHIDRATO 5 MG"|"5"|"5 MG"|"COMPRIMIDOS"|"30"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTIHIPERTENSIVOS"|"MRE"|1|0||1|0
777000325|7800026002421|"F-20038/18"|"RIBOLAC 200 MG X 10 COMPRIMIDOS RECUBIERTOS"|"RIFAXIMINA 200 MG"|"200"|"200 MG"|"COMPRIMIDOS RECUBIERTOS"|"10"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA GASTROINTESTINAL"|"ANTIINFLAMATORIOS INTESTINALES"|"APR"|0|0||1|0
777000326|7800026004616|"F-7728/21"|"SALMETEROL 25 MCG/DOSIS X 120 DOSIS AEROSOL PARA INHALACION"|"SALMETEROL 25 MCG/DOSIS"|"25"|"25 MCG/DOSIS"|"AEROSOL PARA INHALACION"|"120"|"DOSIS"|"LAFI"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"BRONCODILATADORES"|"MRE"|0|0|"CENABAST"|1|1
777000327|7800026004692|"F-21922/20"|"REAX 10 MG X 30 COMPRIMIDOS"|"RUPATADINA FUMARATO 10 MG"|"10"|"10 MG"|"COMPRIMIDOS"|"30"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"ANTIHISTAMINICOS (ALERGIAS)"|"MRE"|0|0||1|0
777000328|7800026004791|"F-22241/20"|"ACUODE 50000 UI X 2 SOBRES POLVO PARA SOLUCIÓN ORAL"|"COLECALCIFEROL (VITAMINA D3) 50000 UI"|"50000"|"50000 UI"|"POLVO PARA SOLUCION ORAL"|"2"|"SOBRE"|"ABBOTT"|"MEDICAMENTOS"|"VITAMINAS"|"VITAMINA D"|"MRE"|0|0||1|0
777000329|7800026006818||"BIOGAIA X 5 ML SOLUCIÓN ORAL PARA GOTAS"|"LACTOBACILLUS REUTERI PROTECTIS 1X10ELEV8 UFC"|"1"|"1X10ELEV8 UFC"|"SOLUCION ORAL PARA GOTAS"|"5"|"100 ML"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA GASTROINTESTINAL"|"ANTIDIARREICOS"|"NP"|0|0||1|1
777000330|7800026007754|"F-15864/16"|"CARDIOPLUS 40 MG X 40 COMPRIMIDOS RECUBIERTOS"|"OLMESARTAN MEDOXOMILO 40 MG"|"40"|"40 MG"|"COMPRIMIDOS RECUBIERTOS"|"40"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTIHIPERTENSIVOS"|"MRE"|1|0||1|0
777000331|7800026007761|"F-15867/16"|"CARDIOPLUS-D 20 MG/12,5 MG X 40 COMPRIMIDOS RECUBIERTOS"|"OLMESARTAN MEDOXOMILO 20 MG HIDROCLOROTIAZIDA 12,5MG"|"20;12,5"|"20 MG;12,5MG"|"COMPRIMIDOS RECUBIERTOS"|"40"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES"|"MRE"|0|0||1|0
777000332|7800026009222|"F-20617/17"|"DIXI 35 X 21 COMPRIMIDOS RECUBIERTOS"|"CIPROTERONA ACETATO 2 MG ETINILESTRADIOL 0,035 MG"|"2;0,035"|"2 MG;0,035 MG"|"COMPRIMIDOS RECUBIERTOS"|"21"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"TRATAMIENTO ENFERMEDADES ANDROGENO DEPENDIENTES"|"MRE"|0|0||1|0
777000333|7800026009758|"F-6126/20"|"PLEXUS X 120 ML JARABE"|"BETAMETASONA 0,25 MG/5 ML DEXCLORFENIRAMINA  2 MG/5 ML"|"0,25; 2"|"0,25 MG/5 ML; 2 MG/5 ML"|"JARABE"|"120"|"100 ML"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"ANTIHISTAMINICOS (ALERGIAS)"|"RMRSCS"|1|0||1|1
777000334|7800026009802|"F-6125/20"|"PLEXUS X 30 COMPRIMIDOS"|"BETAMETASONA 0,25 MG DEXCLORFENIRAMINA 2 MG"|"0,25; 2"|"0,25 MG;2 MG"|"COMPRIMIDOS"|"30"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"ANTIHISTAMINICOS (ALERGIAS)"|"RMRSCS"|0|0||1|0
777000335|7800026009864|"F-15642/21"|"RECAXIN 150 MG X 1 COMPRIMIDOS RECUBIERTOS"|"ACIDO IBANDRONICO 150 MG"|"150"|"150 MG"|"COMPRIMIDOS RECUBIERTOS"|"1"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA OSTEOARTICULAR (ARTICULACIONES Y HUESOS)"|"TRATAMIENTOS OSTEOPOROSIS"|"MRE"|1|0||1|0
777000336|7800026009987|"F-1838/19"|"TINOX 2,5 MG X 30 COMPRIMIDOS RECUBIERTOS"|"TIBOLONA 2,5 MG"|"2,5"|"2,5 MG"|"COMPRIMIDOS RECUBIERTOS"|"30"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"TERAPIAS MENOPAUSIA"|"MRE"|1|0||1|0
777000337|7800026013120|"F-15384/21"|"CORDIAX 40 MG X 30 COMPRIMIDOS"|"TELMISARTAN 40 MG"|"40"|"40 MG"|"COMPRIMIDOS"|"30"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTIHIPERTENSIVOS"|"MRE"|1|0||1|0
777000338|7800026013137|"F-15360/20"|"CORDIAX 80 MG X 30 COMPRIMIDOS"|"TELMISARTAN 80 MG"|"80"|"80 MG"|"COMPRIMIDOS"|"30"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTIHIPERTENSIVOS"|"MRE"|1|0||1|0
777000339|7800026015223|"F-5656/20"|"ACERDIL 5 MG X 30 COMPRIMIDOS"|"LISINOPRIL 5 MG"|"5"|"5 MG"|"COMPRIMIDOS"|"30"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES"|"MRE"|0|0||1|0
777000340|7800026016107|"F-10975/21"|"CONGESTEX X 10 CÁPSULAS"|"PARACETAMOL 400 MG PSEUDOEFEDRINA 60 MG NOSCAPINA 9,189 MG"|"400;60;9,189;50"|"400 MG;60 MG;9,189 MG;50 MG"|"CAPSULAS"|"10"|"CAPSULA"|"ABBOTT"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS A RESFRIADO"|"ANTIGRIPALES"|"MRE"|0|0||1|0
777000341|7800026017319|"F-11122/21"|"PRIMAQUIN 1 MG X 30 COMPRIMIDOS RECUBIERTOS"|"ESTRADIOL 1 MG"|"1"|"1 MG"|"COMPRIMIDOS RECUBIERTOS"|"30"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"TERAPIAS MENOPAUSIA"|"MRE"|0|0||1|0
777000342|7800026017388|"F-11123/21"|"PRIMAQUIN 2 MG X 30 COMPRIMIDOS RECUBIERTOS"|"ESTRADIOL 2 MG"|"2"|"2 MG"|"COMPRIMIDOS RECUBIERTOS"|"30"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"TERAPIAS MENOPAUSIA"|"MRE"|0|0||1|0
